80,168087
81,150128
82,133909
83,119427
84,106331
85,94759
86,84629
87,75564
88,67532
89,60547
90,54297
91,49003
92,44239
93,40199
94,36698
95,33598
96,30885
97,28579
98,26617
99,24930
100,23476
101,22257
102,21217
103,20294
104,19547
105,18856
106,18232
107,17667
108,17221
109,16796
110,16432
111,16093
112,15819
113,15560
114,15347
115,15119
116,14891
117,14674
118,14509
119,14350
120,14209
121,14061
122,13936
123,13812
124,13686
125,13572
126,13457
127,13359
128,13258
129,13149
130,13035
131,12953
132,12852
133,12759
134,12669
135,12584
136,12501
137,12411
138,12329
139,12237
140,12145
141,12069
142,11994
143,11920
144,11832
145,11775
146,11695
147,11607
148,11553
149,11485
150,11423
151,11350
152,11291
153,11228
154,11160
155,11099
156,11036
157,10974
158,10924
159,10869
160,10808
161,10761
162,10712
163,10647
164,10597
165,10549
166,10499
167,10443
168,10388
169,10341
170,10298
171,10244
172,10192
173,10142
174,10088
175,10044
176,10001
177,9940
178,9899
179,9858
180,9808
181,9759
182,9722
183,9670
184,9619
185,9574
186,9531
187,9480
188,9433
189,9400
190,9363
191,9317
192,9271
193,9232
194,9200
195,9161
196,9131
197,9085
198,9050
199,9014
200,8973
201,8938
202,8909
203,8876
204,8835
205,8791
206,8756
207,8721
208,8679
209,8641
210,8599
211,8565
212,8530
213,8490
214,8455
215,8421
216,8393
217,8366
218,8338
219,8318
220,8287
221,8265
222,8239
223,8213
224,8187
225,8154
226,8128
227,8100
228,8080
229,8052
230,8031
231,8011
232,7977
233,7954
234,7924
235,7894
236,7876
237,7859
238,7833
239,7799
240,7775
241,7745
242,7722
243,7703
244,7680
245,7656
246,7634
247,7607
248,7586
249,7557
250,7529
251,7506
252,7478
253,7463
254,7437
255,7417
256,7392
257,7368
258,7345
259,7320
260,7297
261,7283
262,7255
263,7233
264,7207
265,7190
266,7167
267,7143
268,7111
269,7092
270,7073
271,7054
272,7029
273,7012
274,6988
275,6966
276,6935
277,6914
278,6889
279,6870
280,6854
281,6840
282,6814
283,6792
284,6774
285,6758
286,6732
287,6718
288,6702
289,6689
290,6671
291,6655
292,6642
293,6627
294,6609
295,6587
296,6566
297,6549
298,6532
299,6508
300,6493
301,6469
302,6459
303,6439
304,6419
305,6396
306,6379
307,6363
308,6350
309,6330
310,6314
311,6298
312,6282
313,6267
314,6254
315,6237
316,6221
317,6210
318,6195
319,6181
320,6167
321,6151
322,6137
323,6128
324,6120
325,6106
326,6091
327,6078
328,6067
329,6059
330,6048
331,6037
332,6025
333,6007
334,6000
335,5990
336,5981
337,5967
338,5961
339,5945
340,5929
341,5918
342,5909
343,5899
344,5888
345,5882
346,5867
347,5855
348,5844
349,5830
350,5818
351,5807
352,5797
353,5790
354,5776
355,5762
356,5754
357,5742
358,5737
359,5722
360,5704
361,5693
362,5678
363,5662
364,5648
365,5639
366,5627
367,5615
368,5601
369,5587
370,5582
371,5570
372,5558
373,5551
374,5543
375,5524
376,5514
377,5506
378,5485
379,5475
380,5466
381,5452
382,5446
383,5428
384,5420
385,5413
386,5394
387,5381
388,5371
389,5355
390,5351
391,5339
392,5335
393,5321
394,5306
395,5294
396,5283
397,5272
398,5265
399,5260
400,5251
401,5238
402,5231
403,5225
404,5213
405,5205
406,5195
407,5185
408,5176
409,5170
410,5158
411,5150
412,5146
413,5135
414,5127
415,5119
416,5110
417,5102
418,5093
419,5086
420,5076
421,5074
422,5067
423,5063
424,5050
425,5046
426,5034
427,5030
428,5018
429,5013
430,5005
431,4999
432,4985
433,4975
434,4967
435,4960
436,4953
437,4938
438,4927
439,4923
440,4918
441,4911
442,4904
443,4899
444,4891
445,4883
446,4878
447,4875
448,4866
449,4854
450,4848
451,4840
452,4832
453,4825
454,4816
455,4805
456,4798
457,4792
458,4781
459,4769
460,4766
461,4759
462,4752
463,4745
464,4733
465,4727
466,4718
467,4709
468,4706
469,4701
470,4693
471,4686
472,4677
473,4666
474,4659
475,4654
476,4644
477,4629
478,4618
479,4615
480,4614
481,4610
482,4603
483,4596
484,4577
485,4559
486,4547
487,4541
488,4536
489,4532
490,4528
491,4521
492,4514
493,4502
494,4490
495,4481
496,4474
497,4462
498,4451
499,4444
500,4436
501,4422
502,4405
503,4389
504,4377
505,4369
506,4356
507,4349
508,4334
509,4325
510,4320
511,4304
512,4289
513,4278
514,4272
515,4261
516,4253
517,4239
518,4234
519,4221
520,4210
521,4198
522,4190
523,4181
524,4166
525,4158
526,4149
527,4142
528,4132
529,4123
530,4112
531,4105
532,4099
533,4093
534,4084
535,4075
536,4063
537,4056
538,4042
539,4031
540,4023
541,4011
542,4002
543,3995
544,3985
545,3973
546,3964
547,3952
548,3941
549,3930
550,3915
551,3911
552,3904
553,3895
554,3890
555,3874
556,3867
557,3860
558,3843
559,3831
560,3817
561,3807
562,3796
563,3789
564,3780
565,3772
566,3765
567,3758
568,3744
569,3728
570,3720
571,3714
572,3706
573,3697
574,3690
575,3682
576,3678
577,3667
578,3659
579,3651
580,3640
581,3636
582,3626
583,3610
584,3596
585,3586
586,3572
587,3561
588,3553
589,3541
590,3532
591,3519
592,3511
593,3503
594,3492
595,3482
596,3468
597,3456
598,3444
599,3428
600,3416
601,3402
602,3394
603,3387
604,3372
605,3363
606,3355
607,3344
