80,93425
81,83874
82,75507
83,68129
84,61585
85,55917
86,50887
87,46641
88,42910
89,39682
90,36970
91,34668
92,32637
93,30844
94,29408
95,28108
96,27096
97,26214
98,25480
99,24823
100,24322
101,23835
102,23444
103,23130
104,22811
105,22527
106,22283
107,22084
108,21883
109,21695
110,21522
111,21366
112,21216
113,21062
114,20929
115,20796
116,20661
117,20523
118,20398
119,20282
120,20154
121,20031
122,19923
123,19816
124,19687
125,19584
126,19475
127,19374
128,19249
129,19143
130,19045
131,18944
132,18840
133,18754
134,18670
135,18580
136,18499
137,18399
138,18318
139,18224
140,18128
141,18030
142,17947
143,17862
144,17765
145,17695
146,17622
147,17537
148,17461
149,17381
150,17286
151,17204
152,17138
153,17061
154,16998
155,16936
156,16862
157,16793
158,16722
159,16651
160,16577
161,16506
162,16438
163,16365
164,16291
165,16230
166,16148
167,16083
168,16028
169,15960
170,15912
171,15859
172,15784
173,15726
174,15660
175,15597
176,15532
177,15471
178,15413
179,15354
180,15311
181,15271
182,15210
183,15141
184,15081
185,15035
186,14982
187,14916
188,14864
189,14812
190,14764
191,14717
192,14668
193,14619
194,14560
195,14513
196,14447
197,14395
198,14343
199,14298
200,14245
201,14201
202,14153
203,14103
204,14060
205,14011
206,13961
207,13917
208,13857
209,13802
210,13750
211,13701
212,13663
213,13617
214,13575
215,13526
216,13480
217,13425
218,13377
219,13327
220,13277
221,13216
222,13178
223,13122
224,13081
225,13032
226,13000
227,12954
228,12909
229,12871
230,12821
231,12764
232,12724
233,12677
234,12625
235,12576
236,12520
237,12463
238,12418
239,12373
240,12335
241,12294
242,12263
243,12218
244,12172
245,12124
246,12080
247,12031
248,12011
249,11964
250,11913
251,11875
252,11826
253,11772
254,11723
255,11682
256,11645
257,11596
258,11555
259,11517
260,11471
261,11423
262,11381
263,11351
264,11311
265,11274
266,11230
267,11181
268,11146
269,11100
270,11058
271,11025
272,10997
273,10956
274,10925
275,10885
276,10841
277,10805
278,10771
279,10733
280,10698
281,10661
282,10633
283,10595
284,10553
285,10521
286,10478
287,10446
288,10408
289,10366
290,10332
291,10297
292,10261
293,10224
294,10175
295,10140
296,10119
297,10087
298,10047
299,10010
300,9975
301,9927
302,9886
303,9852
304,9822
305,9787
306,9748
307,9716
308,9688
309,9653
310,9620
311,9579
312,9546
313,9519
314,9475
315,9438
316,9400
317,9367
318,9340
319,9315
320,9291
321,9255
322,9228
323,9200
324,9160
325,9122
326,9082
327,9042
328,9010
329,8979
330,8945
331,8911
332,8879
333,8835
334,8799
335,8765
336,8731
337,8707
338,8666
339,8624
340,8593
341,8556
342,8529
343,8500
344,8479
345,8445
346,8413
347,8377
348,8346
349,8306
350,8279
351,8243
352,8204
353,8164
354,8130
355,8093
356,8065
357,8032
358,8002
359,7971
360,7945
361,7907
362,7878
363,7846
364,7819
365,7778
366,7749
367,7715
368,7688
369,7654
370,7620
371,7588
372,7560
373,7523
374,7494
375,7463
376,7427
377,7399
378,7369
379,7341
380,7302
381,7273
382,7235
383,7196
384,7156
385,7121
386,7098
387,7054
388,7012
389,6973
390,6949
391,6914
392,6870
393,6832
394,6800
395,6765
396,6725
397,6690
398,6642
399,6609
400,6577
401,6551
402,6508
403,6475
404,6444
405,6413
406,6372
407,6336
408,6296
409,6251
410,6202
411,6140
412,6114
413,6073
414,6035
415,5991
416,5952
417,5904
418,5869
419,5821
420,5774
421,5728
422,5688
423,5651
424,5608
425,5578
426,5528
427,5484
428,5451
429,5414
430,5365
431,5317
432,5275
433,5231
434,5198
435,5151
436,5114
437,5080
438,5048
439,5006
440,4973
441,4945
442,4902
443,4875
444,4839
445,4811
446,4782
447,4737
448,4699
449,4665
450,4642
451,4610
452,4579
453,4538
454,4511
455,4478
456,4426
457,4389
458,4353
459,4323
460,4283
461,4240
462,4204
463,4167
464,4138
465,4107
466,4074
467,4037
468,3996
469,3962
470,3928
471,3895
472,3864
473,3829
474,3782
475,3738
476,3705
477,3673
478,3630
479,3584
480,3540
481,3510
482,3469
483,3431
484,3397
485,3365
486,3322
487,3283
488,3242
489,3201
490,3168
491,3139
492,3090
493,3062
494,3026
495,2994
496,2959
497,2921
498,2884
499,2848
500,2815
501,2774
502,2737
503,2702
504,2661
505,2622
506,2591
507,2560
508,2527
509,2489
510,2454
511,2419
512,2390
513,2359
514,2331
515,2288
516,2256
517,2218
518,2190
519,2162
520,2128
521,2087
522,2052
523,2018
524,1979
525,1944
526,1916
527,1883
528,1857
529,1831
530,1795
531,1771
532,1745
533,1707
534,1674
535,1651
536,1619
537,1573
538,1542
539,1517
540,1488
541,1457
542,1416
543,1382
544,1348
545,1316
546,1292
547,1270
548,1241
549,1220
550,1177
551,1141
552,1116
553,1082
554,1060
555,1021
556,987
557,954
558,914
559,883
560,851
561,819
562,788
563,756
564,746
565,718
566,697
567,676
568,648
569,619
570,599
571,580
572,555
573,536
574,514
575,493
576,475
577,460
578,444
579,421
580,409
581,390
582,373
583,350
584,338
585,327
586,321
587,299
588,286
589,276
590,260
591,244
592,238
593,224
594,217
595,207
596,198
597,188
