3,2,1,40,666,459.07,500, 2017-12-08 18:59:54 +0000
3,2,1,40,676,459.09,500, 2017-12-08 18:59:54 +0000
3,2,1,40,675,459.11,500, 2017-12-08 18:59:54 +0000
3,2,1,40,697,459.14,500, 2017-12-08 18:59:54 +0000
3,2,1,40,738,459.16,500, 2017-12-08 18:59:54 +0000
3,2,1,40,714,459.19,500, 2017-12-08 18:59:55 +0000
3,2,1,40,703,459.21,500, 2017-12-08 18:59:55 +0000
3,2,1,40,666,459.23,500, 2017-12-08 18:59:55 +0000
3,2,1,40,617,459.25,500, 2017-12-08 18:59:55 +0000
3,2,1,40,564,459.26,500, 2017-12-08 18:59:55 +0000
3,2,1,40,716,458.97,500, 2017-12-08 18:59:55 +0000
3,2,1,40,590,458.98,500, 2017-12-08 18:59:55 +0000
3,2,1,40,634,459.00,500, 2017-12-08 18:59:55 +0000
3,2,1,40,637,459.01,500, 2017-12-08 18:59:55 +0000
3,2,1,40,634,459.03,500, 2017-12-08 18:59:55 +0000
3,2,1,40,644,459.05,500, 2017-12-08 18:59:55 +0000
3,2,1,40,692,459.07,500, 2017-12-08 18:59:55 +0000
3,2,1,40,691,459.10,500, 2017-12-08 18:59:55 +0000
3,2,1,40,707,459.12,500, 2017-12-08 18:59:55 +0000
3,2,1,40,725,459.15,500, 2017-12-08 18:59:55 +0000
3,2,1,40,728,459.17,500, 2017-12-08 18:59:55 +0000
3,2,1,40,711,459.20,500, 2017-12-08 18:59:55 +0000
3,2,1,40,731,459.23,500, 2017-12-08 18:59:55 +0000
3,2,1,40,727,459.25,500, 2017-12-08 18:59:55 +0000
3,2,1,40,730,459.28,500, 2017-12-08 18:59:55 +0000
3,2,1,40,727,459.31,500, 2017-12-08 18:59:55 +0000
3,2,1,40,717,459.33,500, 2017-12-08 18:59:55 +0000
3,2,1,40,721,459.36,500, 2017-12-08 18:59:55 +0000
3,2,1,40,714,459.39,500, 2017-12-08 18:59:55 +0000
3,2,1,40,728,459.41,500, 2017-12-08 18:59:55 +0000
3,2,1,40,732,459.44,500, 2017-12-08 18:59:56 +0000
3,2,1,40,749,459.47,500, 2017-12-08 18:59:56 +0000
3,2,1,40,745,459.50,500, 2017-12-08 18:59:56 +0000
