2017-12-08T19:16:41+00:00 467.35
2017-12-08T19:20:59+00:00 372.62
2017-12-08T19:21:04+00:00 474.94
2017-12-08T19:29:12+00:00 390.41
2017-12-08T20:07:45+00:00 394.94000000000005
2017-12-08T20:07:45+00:00 367.01
2017-12-08T20:07:46+00:00 474.07000000000005
2017-12-08T20:07:47+00:00 490.94000000000005
2017-12-08T20:09:48+00:00 380.53
2017-12-08T20:09:52+00:00 498.63
2017-12-08T20:10:02+00:00 529.3
2017-12-08T20:10:02+00:00 525.5899999999999
2017-12-08T20:10:03+00:00 396.91
2017-12-08T20:10:03+00:00 517.96
2017-12-08T20:10:05+00:00 494.38
2017-12-08T20:10:05+00:00 516.5899999999999
2017-12-08T20:29:44+00:00 396.71
2017-12-08T20:39:03+00:00 394.33
2017-12-08T20:53:36+00:00 500.27
2017-12-08T20:53:38+00:00 420.94
2017-12-08T21:44:40+00:00 505.03
2017-12-08T23:24:06+00:00 574.48
2017-12-08T23:24:07+00:00 568.97
2017-12-08T23:24:07+00:00 462.02
2017-12-08T23:24:13+00:00 569.9100000000001
2017-12-08T23:24:14+00:00 582.73
2017-12-08T23:24:15+00:00 578.98
2017-12-08T23:24:17+00:00 535.81
2017-12-08T23:24:29+00:00 557.38
2017-12-08T23:24:30+00:00 575.56
2017-12-08T23:24:30+00:00 527.65
2017-12-08T23:24:31+00:00 563.5699999999999
2017-12-08T23:24:32+00:00 526.36
2017-12-08T23:24:32+00:00 525.89
2017-12-08T23:24:33+00:00 524.36
2017-12-08T23:24:34+00:00 490.79
2017-12-08T23:24:35+00:00 429.58
2017-12-08T23:41:22+00:00 434.42
2017-12-08T23:41:23+00:00 534.85
2017-12-08T23:41:23+00:00 364.97
2017-12-08T23:41:24+00:00 456.37
2017-12-08T23:41:24+00:00 519.8
2017-12-08T23:41:25+00:00 467.3
2017-12-08T23:41:25+00:00 535.04
2017-12-08T23:41:26+00:00 503.68
2017-12-09T09:13:04+00:00 358.36
2017-12-09T09:30:35+00:00 358.76
2017-12-09T09:30:35+00:00 575.38
2017-12-09T09:30:36+00:00 470.94
2017-12-09T09:30:38+00:00 550.6700000000001
2017-12-09T09:30:44+00:00 564.0899999999999
2017-12-09T09:30:45+00:00 514.56
2017-12-09T09:30:45+00:00 426.39
2017-12-09T09:30:45+00:00 576.96
2017-12-09T09:39:50+00:00 505.16
2017-12-09T09:40:20+00:00 619.1800000000001
2017-12-09T10:05:01+00:00 511.14
2017-12-09T10:08:27+00:00 602.6
2017-12-09T10:08:27+00:00 599.79
2017-12-09T10:21:37+00:00 416.73
2017-12-09T10:21:39+00:00 354.0
2017-12-09T10:36:52+00:00 511.57
2017-12-09T10:50:52+00:00 443.88
2017-12-09T10:50:55+00:00 618.95
2017-12-09T10:50:56+00:00 418.34
2017-12-09T10:50:56+00:00 636.78
2017-12-09T10:54:04+00:00 424.45
2017-12-09T10:54:05+00:00 394.48
2017-12-09T10:54:06+00:00 495.86
2017-12-09T10:57:28+00:00 418.49
2017-12-09T11:01:27+00:00 553.6600000000001
2017-12-09T11:12:58+00:00 361.43
2017-12-09T11:14:08+00:00 608.96
2017-12-09T11:37:30+00:00 542.03
2017-12-09T11:37:35+00:00 461.04
2017-12-09T11:37:40+00:00 443.17
2017-12-09T11:38:09+00:00 537.6700000000001
2017-12-09T11:38:10+00:00 538.48
2017-12-09T11:38:11+00:00 450.11
2017-12-09T11:38:16+00:00 536.01
2017-12-09T11:39:04+00:00 510.38
2017-12-09T11:42:39+00:00 488.99
2017-12-09T11:43:03+00:00 436.09
2017-12-09T11:43:04+00:00 489.03
2017-12-09T11:43:06+00:00 450.59
2017-12-09T11:44:34+00:00 415.19
2017-12-09T11:44:38+00:00 460.91
2017-12-09T11:44:48+00:00 377.78
2017-12-09T11:44:51+00:00 357.51
2017-12-09T11:44:54+00:00 419.71000000000004
2017-12-09T11:46:16+00:00 370.29999999999995
2017-12-09T11:47:52+00:00 424.94000000000005
2017-12-09T11:48:03+00:00 425.99
2017-12-09T11:48:33+00:00 372.84000000000003
2017-12-09T11:48:37+00:00 361.77
2017-12-09T11:48:37+00:00 352.82000000000005
2017-12-09T11:50:18+00:00 394.95000000000005
2017-12-09T11:50:18+00:00 404.21000000000004
2017-12-09T11:50:18+00:00 411.39
2017-12-09T11:50:21+00:00 385.82000000000005
2017-12-09T11:53:06+00:00 451.40999999999997
2017-12-09T12:04:34+00:00 503.23
2017-12-09T12:04:38+00:00 374.48
2017-12-09T12:08:29+00:00 371.51
2017-12-09T12:08:37+00:00 373.05
2017-12-09T12:08:37+00:00 424.47
2017-12-09T12:08:39+00:00 474.19
2017-12-09T12:08:39+00:00 547.3199999999999
2017-12-09T12:08:40+00:00 524.47
2017-12-09T12:08:40+00:00 532.62
2017-12-09T12:08:40+00:00 540.01
2017-12-09T12:08:41+00:00 399.45
2017-12-09T12:12:50+00:00 464.78
2017-12-09T12:27:20+00:00 376.44
2017-12-09T12:27:23+00:00 353.54
2017-12-09T12:27:30+00:00 403.3
2017-12-09T12:27:33+00:00 369.06
2017-12-09T12:27:35+00:00 417.3
2017-12-09T12:27:35+00:00 441.1
2017-12-09T12:27:36+00:00 392.51
2017-12-09T12:27:37+00:00 536.19
2017-12-09T12:40:44+00:00 464.18
2017-12-09T12:40:51+00:00 482.57
2017-12-09T12:40:55+00:00 568.35
2017-12-09T12:40:57+00:00 449.9
2017-12-09T12:40:57+00:00 569.78
2017-12-09T12:40:58+00:00 487.13
2017-12-09T12:40:59+00:00 503.87
2017-12-09T12:44:52+00:00 537.95
2017-12-09T12:47:59+00:00 605.8199999999999
2017-12-09T12:50:31+00:00 531.39
2017-12-09T12:58:53+00:00 510.34
2017-12-09T12:58:54+00:00 529.0
2017-12-09T12:58:54+00:00 534.8299999999999
2017-12-09T12:58:54+00:00 541.61
2017-12-09T12:58:54+00:00 550.4
2017-12-09T12:58:55+00:00 532.27
2017-12-09T12:58:55+00:00 501.17
2017-12-09T12:58:56+00:00 528.19
2017-12-09T12:58:56+00:00 521.14
2017-12-09T13:00:34+00:00 478.89
2017-12-09T13:00:36+00:00 390.43
2017-12-09T13:00:42+00:00 351.36
2017-12-09T13:00:42+00:00 465.0
2017-12-09T13:02:30+00:00 487.61
2017-12-09T13:02:31+00:00 471.75
2017-12-09T13:02:32+00:00 459.97
2017-12-09T13:02:44+00:00 448.12
2017-12-09T13:19:23+00:00 529.88
2017-12-09T13:19:24+00:00 517.6
2017-12-09T13:33:03+00:00 372.04
2017-12-09T13:33:03+00:00 467.17
2017-12-09T13:33:05+00:00 568.9100000000001
2017-12-09T13:33:06+00:00 595.1600000000001
2017-12-09T13:33:07+00:00 572.85
2017-12-09T13:33:08+00:00 569.6800000000001
2017-12-09T13:33:10+00:00 586.3399999999999
2017-12-09T13:36:40+00:00 439.17
2017-12-09T13:39:02+00:00 538.03
2017-12-09T13:39:08+00:00 399.09
2017-12-09T13:39:10+00:00 456.95
2017-12-09T13:39:10+00:00 523.6600000000001
2017-12-09T13:39:11+00:00 536.55
2017-12-09T13:39:11+00:00 533.38
2017-12-09T13:39:11+00:00 529.23
2017-12-09T13:41:46+00:00 371.32
2017-12-09T13:41:47+00:00 371.61
2017-12-09T13:41:54+00:00 584.96
2017-12-09T13:56:38+00:00 355.72
2017-12-09T14:03:40+00:00 422.11
2017-12-09T14:06:07+00:00 532.6
2017-12-09T14:06:09+00:00 539.71
2017-12-09T14:06:10+00:00 520.02
2017-12-09T14:07:21+00:00 363.05
2017-12-09T14:07:21+00:00 501.67
2017-12-09T14:07:24+00:00 390.67
2017-12-09T14:07:46+00:00 483.64
2017-12-09T14:07:46+00:00 482.63
2017-12-09T14:07:46+00:00 435.24
2017-12-09T14:07:47+00:00 399.65
2017-12-09T14:07:51+00:00 509.14
2017-12-09T14:07:53+00:00 449.09
2017-12-09T14:09:38+00:00 378.30999999999995
2017-12-09T14:14:20+00:00 497.73
2017-12-09T14:14:22+00:00 564.0
2017-12-09T14:14:23+00:00 547.4200000000001
2017-12-09T14:14:25+00:00 546.31
2017-12-09T14:14:27+00:00 350.23
2017-12-09T14:15:55+00:00 563.76
2017-12-09T14:15:56+00:00 582.52
2017-12-09T14:15:57+00:00 413.6
2017-12-09T14:19:40+00:00 482.85
2017-12-09T14:19:49+00:00 504.64
2017-12-09T14:19:51+00:00 398.97
2017-12-09T14:19:52+00:00 399.86
2017-12-09T14:19:57+00:00 457.15
2017-12-09T14:23:16+00:00 475.36
2017-12-09T14:23:28+00:00 412.44
2017-12-09T14:23:29+00:00 406.24
2017-12-09T14:23:29+00:00 538.79
2017-12-09T14:23:30+00:00 532.1800000000001
2017-12-09T14:23:43+00:00 448.68
2017-12-09T14:23:44+00:00 393.93
2017-12-09T14:23:46+00:00 372.23
2017-12-09T14:23:46+00:00 384.38
2017-12-09T14:23:55+00:00 528.06
2017-12-09T14:23:55+00:00 533.2
2017-12-09T14:23:56+00:00 529.88
2017-12-09T14:23:56+00:00 442.75
2017-12-09T14:23:57+00:00 394.53
2017-12-09T14:23:57+00:00 483.42
2017-12-09T14:23:57+00:00 372.26
2017-12-09T14:24:00+00:00 519.69
2017-12-09T14:24:00+00:00 495.41
2017-12-09T14:24:01+00:00 500.1
2017-12-09T14:24:01+00:00 510.86
2017-12-09T14:24:02+00:00 447.42
2017-12-09T14:28:52+00:00 549.79
2017-12-09T14:28:52+00:00 467.7
2017-12-09T14:31:22+00:00 358.56
2017-12-09T14:31:25+00:00 412.69
2017-12-09T14:31:26+00:00 547.61
2017-12-09T14:31:49+00:00 505.32
2017-12-09T14:31:49+00:00 532.64
2017-12-09T14:31:50+00:00 536.13
2017-12-09T14:35:15+00:00 433.61
2017-12-09T14:35:16+00:00 365.26
2017-12-09T14:35:17+00:00 367.19
2017-12-09T14:36:17+00:00 431.13
2017-12-09T14:36:22+00:00 573.74
2017-12-09T14:36:22+00:00 570.52
2017-12-09T14:36:23+00:00 545.39
2017-12-09T14:36:24+00:00 387.15
2017-12-09T14:37:17+00:00 365.98
2017-12-09T14:37:19+00:00 473.76
