80,39869
81,37963
82,36263
83,34638
84,33134
85,31790
86,30575
87,29489
88,28531
89,27585
90,26757
91,25990
92,25301
93,24656
94,24022
95,23431
96,22926
97,22459
98,22038
99,21623
100,21252
101,20884
102,20541
103,20209
104,19913
105,19614
106,19345
107,19087
108,18833
109,18599
110,18362
111,18149
112,17921
113,17709
114,17488
115,17304
116,17128
117,16937
118,16765
119,16604
120,16441
121,16285
122,16115
123,15938
124,15775
125,15612
126,15452
127,15300
128,15138
129,14998
130,14878
131,14754
132,14635
133,14506
134,14380
135,14272
136,14145
137,14013
138,13900
139,13795
140,13689
141,13576
142,13483
143,13375
144,13292
145,13204
146,13092
147,12996
148,12916
149,12816
150,12733
151,12643
152,12541
153,12454
154,12368
155,12296
156,12205
157,12128
158,12035
159,11939
160,11835
161,11749
162,11693
163,11625
164,11559
165,11482
166,11400
167,11331
168,11265
169,11190
170,11116
171,11045
172,10980
173,10917
174,10834
175,10768
176,10703
177,10622
178,10573
179,10516
180,10450
181,10392
182,10337
183,10278
184,10221
185,10170
186,10112
187,10057
188,10006
189,9942
190,9885
191,9839
192,9793
193,9729
194,9677
195,9634
196,9590
197,9535
198,9487
199,9433
200,9375
201,9337
202,9276
203,9237
204,9191
205,9153
206,9111
207,9050
208,9001
209,8966
210,8915
211,8872
212,8826
213,8786
214,8747
215,8711
216,8660
217,8618
218,8566
219,8522
220,8479
221,8448
222,8411
223,8374
224,8330
225,8294
226,8251
227,8218
228,8180
229,8136
230,8095
231,8057
232,8017
233,7970
234,7937
235,7912
236,7868
237,7819
238,7778
239,7726
240,7697
241,7658
242,7616
243,7578
244,7535
245,7498
246,7453
247,7413
248,7364
249,7321
250,7266
251,7211
252,7160
253,7117
254,7065
255,7022
256,6971
257,6932
258,6888
259,6851
260,6809
261,6773
262,6727
263,6684
264,6647
265,6610
266,6572
267,6538
268,6503
269,6464
270,6428
271,6397
272,6368
273,6333
274,6298
275,6269
276,6242
277,6215
278,6190
279,6155
280,6123
281,6094
282,6063
283,6028
284,5992
285,5969
286,5938
287,5908
288,5871
289,5839
290,5814
291,5779
292,5755
293,5726
294,5693
295,5671
296,5641
297,5617
298,5598
299,5578
300,5560
301,5534
302,5507
303,5488
304,5464
305,5440
306,5407
307,5387
308,5359
309,5345
310,5328
311,5311
312,5290
313,5270
314,5246
315,5223
316,5199
317,5186
318,5163
319,5139
320,5118
321,5108
322,5089
323,5067
324,5045
325,5031
326,5014
327,4987
328,4972
329,4952
330,4929
331,4908
332,4885
333,4865
334,4853
335,4828
336,4815
337,4798
338,4776
339,4755
340,4735
341,4713
342,4696
343,4678
344,4660
345,4641
346,4613
347,4598
348,4584
349,4568
350,4546
351,4517
352,4497
353,4477
354,4455
355,4434
356,4409
357,4389
358,4371
359,4352
360,4334
361,4309
362,4288
363,4276
364,4250
365,4229
366,4216
367,4194
368,4171
369,4160
370,4139
371,4119
372,4095
373,4076
374,4062
375,4039
376,4019
377,4001
378,3981
379,3952
380,3931
381,3908
382,3888
383,3867
384,3848
385,3833
386,3811
387,3789
388,3769
389,3751
390,3732
391,3716
392,3696
393,3669
394,3645
395,3618
396,3590
397,3570
398,3545
399,3521
400,3492
401,3465
402,3441
403,3407
404,3370
405,3341
406,3310
407,3276
408,3247
409,3213
410,3185
411,3162
412,3118
413,3088
414,3048
415,3012
416,2985
417,2958
418,2937
419,2905
420,2874
421,2835
422,2809
423,2769
424,2739
425,2707
426,2683
427,2650
428,2617
429,2587
430,2560
431,2537
432,2517
433,2497
434,2471
435,2453
436,2425
437,2407
438,2392
439,2374
440,2351
441,2337
442,2316
443,2302
444,2279
445,2262
446,2242
447,2225
448,2208
449,2191
450,2181
451,2163
452,2138
453,2118
454,2106
455,2091
456,2074
457,2059
458,2043
459,2031
460,2014
461,2002
462,1984
463,1966
464,1958
465,1937
466,1915
467,1903
468,1890
469,1882
470,1870
471,1859
472,1849
473,1829
474,1817
475,1798
476,1780
477,1765
478,1748
479,1737
480,1722
481,1703
482,1689
483,1671
484,1657
485,1638
486,1626
487,1605
488,1589
489,1570
490,1555
491,1535
492,1522
493,1502
494,1488
495,1464
496,1454
497,1431
498,1421
499,1403
500,1387
501,1369
502,1346
503,1329
504,1319
505,1296
506,1285
507,1274
508,1257
509,1246
510,1236
511,1219
512,1202
513,1183
514,1160
515,1151
516,1129
517,1116
518,1092
519,1075
520,1055
521,1033
522,1015
523,1001
524,986
525,969
526,950
527,926
528,909
529,886
530,864
531,843
532,823
533,806
534,787
535,764
536,741
537,723
538,702
539,683
540,662
541,641
542,627
543,611
544,597
545,573
546,559
547,536
548,517
549,498
550,476
551,463
552,445
553,423
554,401
555,383
556,366
557,358
558,342
559,325
560,302
561,288
562,273
563,263
564,250
565,242
566,231
567,217
568,206
569,189
570,177
571,168
572,156
573,144
574,135
575,128
576,122
577,117
578,106
579,102
580,97
581,94
582,84
583,79
584,76
585,74
586,69
587,68
588,63
589,61
590,60
591,59
592,58
593,58
594,56
595,56
596,56
597,54
598,52
599,52
600,49
601,49
602,49
603,45
604,40
605,38
606,35
607,33
608,30
609,28
610,26
611,24
612,24
613,24
614,23
615,23
616,22
617,21
618,20
619,20
620,19
621,19
622,17
623,16
624,14
625,13
626,13
627,13
628,12
629,11
630,10
631,10
632,10
633,9
634,9
635,8
636,8
637,7
638,7
639,7
640,7
641,6
642,6
643,5
644,5
645,5
646,3
647,3
648,3
649,3
650,3
651,2
652,1
653,1
654,1
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
