2017-12-08T19:25:02+00:00 331.53
2017-12-08T19:25:20+00:00 354.27
2017-12-08T19:25:21+00:00 339.58000000000004
2017-12-08T19:41:24+00:00 408.42999999999995
2017-12-08T20:08:01+00:00 383.62
2017-12-08T20:08:03+00:00 330.75
2017-12-08T20:09:35+00:00 408.05999999999995
2017-12-08T23:21:30+00:00 255.53999999999996
2017-12-08T23:21:33+00:00 364.26
2017-12-08T23:21:33+00:00 321.62
2017-12-08T23:21:33+00:00 391.72
2017-12-08T23:22:20+00:00 267.13
2017-12-08T23:22:20+00:00 325.28999999999996
2017-12-08T23:22:20+00:00 387.4
2017-12-08T23:22:21+00:00 366.51
2017-12-08T23:22:21+00:00 404.76
2017-12-08T23:22:21+00:00 352.96000000000004
2017-12-08T23:22:22+00:00 358.04999999999995
2017-12-08T23:22:22+00:00 330.1
2017-12-08T23:22:22+00:00 374.12
2017-12-08T23:22:22+00:00 333.15999999999997
2017-12-08T23:22:22+00:00 325.22
2017-12-08T23:22:23+00:00 314.28999999999996
2017-12-08T23:22:23+00:00 299.32000000000005
2017-12-08T23:22:23+00:00 251.36
2017-12-08T23:22:23+00:00 386.41999999999996
2017-12-08T23:22:24+00:00 299.9
2017-12-08T23:22:25+00:00 334.03
2017-12-08T23:22:25+00:00 317.15
2017-12-08T23:22:25+00:00 371.15
2017-12-09T00:18:55+00:00 252.41999999999996
2017-12-09T00:18:56+00:00 409.74
2017-12-09T00:18:56+00:00 381.69000000000005
2017-12-09T00:18:57+00:00 392.63
2017-12-09T00:18:57+00:00 409.55999999999995
2017-12-09T00:18:57+00:00 415.53999999999996
2017-12-09T00:18:57+00:00 426.5
2017-12-09T00:18:58+00:00 282.49
2017-12-09T00:18:58+00:00 397.15
2017-12-09T00:18:59+00:00 413.21000000000004
2017-12-09T00:19:00+00:00 408.08000000000004
2017-12-09T09:22:11+00:00 293.54999999999995
2017-12-09T09:22:12+00:00 416.03999999999996
2017-12-09T09:22:12+00:00 408.9
2017-12-09T09:39:40+00:00 343.12
2017-12-09T09:39:40+00:00 407.91999999999996
2017-12-09T09:39:40+00:00 396.80999999999995
2017-12-09T09:39:41+00:00 389.73
2017-12-09T09:44:12+00:00 308.16999999999996
2017-12-09T09:44:13+00:00 280.42999999999995
2017-12-09T09:44:13+00:00 343.59000000000003
2017-12-09T09:44:13+00:00 290.73
2017-12-09T10:20:20+00:00 265.92999999999995
2017-12-09T10:20:23+00:00 328.30999999999995
2017-12-09T10:50:28+00:00 433.19000000000005
2017-12-09T10:50:48+00:00 429.24
2017-12-09T11:00:46+00:00 416.33000000000004
2017-12-09T11:00:47+00:00 291.36
2017-12-09T11:00:50+00:00 360.73
2017-12-09T11:00:51+00:00 256.36
2017-12-09T11:00:54+00:00 361.32000000000005
2017-12-09T11:00:55+00:00 273.03999999999996
2017-12-09T11:00:57+00:00 264.82000000000005
2017-12-09T11:00:58+00:00 401.03
2017-12-09T11:01:00+00:00 373.40999999999997
2017-12-09T11:01:03+00:00 261.57000000000005
2017-12-09T11:01:05+00:00 283.75
2017-12-09T11:13:16+00:00 395.48
2017-12-09T11:13:17+00:00 424.07000000000005
2017-12-09T11:13:35+00:00 397.72
2017-12-09T11:15:57+00:00 250.32000000000005
2017-12-09T11:16:57+00:00 277.44000000000005
2017-12-09T11:16:58+00:00 308.41999999999996
2017-12-09T11:16:59+00:00 423.53
2017-12-09T11:26:44+00:00 265.70000000000005
2017-12-09T11:32:32+00:00 325.1
2017-12-09T11:35:00+00:00 260.17999999999995
2017-12-09T11:36:27+00:00 291.65
2017-12-09T11:36:27+00:00 382.77
2017-12-09T11:36:27+00:00 333.79999999999995
2017-12-09T11:36:27+00:00 358.85
2017-12-09T11:36:42+00:00 297.89
2017-12-09T11:36:42+00:00 355.94000000000005
2017-12-09T11:36:42+00:00 392.04999999999995
2017-12-09T11:39:31+00:00 275.0
2017-12-09T11:41:26+00:00 329.96000000000004
2017-12-09T11:42:03+00:00 299.33000000000004
2017-12-09T11:42:14+00:00 324.25
2017-12-09T11:43:04+00:00 354.83000000000004
2017-12-09T11:49:02+00:00 256.75
2017-12-09T11:49:03+00:00 262.69000000000005
2017-12-09T11:52:49+00:00 345.71000000000004
2017-12-09T12:05:08+00:00 404.49
2017-12-09T12:05:08+00:00 367.54999999999995
2017-12-09T12:05:10+00:00 329.16999999999996
2017-12-09T12:05:10+00:00 325.15999999999997
